DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEMAND_[MW],AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW],BELGIUM_DEMAND_[MW],BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW],DENMARK_DEMAND_[MW],DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DENMARK_DEFICIT(-)_SURPLUS(+)_[MW],FRANCE_DEMAND_[MW],FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FRANCE_DEFICIT(-)_SURPLUS(+)_[MW],GERMANY_DEMAND_[MW],GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],GERMANY_DEFICIT(-)_SURPLUS(+)_[MW],NETHERLANDS_DEMAND_[MW],NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW],SLOVENIA_DEMAND_[MW],SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW],SWITZERLAND_DEMAND_[MW],SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW],CZECH_REPUBLIC_DEMAND_[MW],CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW],hour,datetime
2024-11-07,2024-11-07,FCR,1,NEGPOS_04_08,53.52,72,53.52,8,93,116.6,-52,25,53.52,-24,486,53.52,135,564,53.52,6,110,53.52,-53,14,53.52,-14,62,53.52,18,77,53.52,-24,4,2024-11-07 04:00:00
2024-11-07,2024-11-07,FCR,1,NEGPOS_08_12,77.76,72,77.76,27,93,77.76,-65,25,77.76,-23,486,51.2,145,564,77.76,-18,110,77.76,-68,14,77.76,-12,62,77.76,38,77,77.76,-24,8,2024-11-07 08:00:00
2024-11-07,2024-11-07,FCR,1,NEGPOS_12_16,60,72,60,33,93,121.33,-65,25,60,-23,486,60,127,564,60,5,110,60,-70,14,60,-12,62,60,29,77,60,-24,12,2024-11-07 12:00:00
2024-11-07,2024-11-07,FCR,1,NEGPOS_16_20,167.16,72,167.16,25,93,167.16,-44,25,167.16,-22,486,11.8,145,564,167.16,-22,110,167.16,-65,14,167.16,-7,62,167.16,20,77,167.16,-30,16,2024-11-07 16:00:00
2024-11-07,2024-11-07,FCR,1,NEGPOS_20_24,34.8,72,34.8,15,93,116.6,-54,25,34.8,-24,486,11,145,564,34.8,20,110,40,-76,14,34.8,-12,62,34.8,8,77,34.8,-22,20,2024-11-07 20:00:00
2024-11-08,2024-11-08,FCR,1,NEGPOS_00_04,26.36,72,26.36,25,93,51.2,-65,25,19.53,-24,486,26.36,-23,564,19.53,200,110,40,-74,14,26.36,-14,62,26.36,-1,77,26.36,-24,0,2024-11-08 00:00:00
2024-11-08,2024-11-08,FCR,1,NEGPOS_04_08,58.7,72,58.7,38,93,73.36,-65,25,58.7,-23,486,58.7,127,564,58.7,5,110,58.7,-54,14,58.7,-14,62,58.7,10,77,58.7,-24,4,2024-11-08 04:00:00
2024-11-08,2024-11-08,FCR,1,NEGPOS_08_12,51.6,72,51.6,27,93,121.4,-65,25,51.6,-24,486,25.4,145,564,51.6,20,110,51.6,-68,14,51.6,-14,62,51.6,15,77,51.6,-36,8,2024-11-08 08:00:00
2024-11-08,2024-11-08,FCR,1,NEGPOS_12_16,54.72,72,54.72,34,93,121.32,-65,25,54.72,-23,486,54.72,90,564,54.72,19,110,54.72,-65,14,54.72,-13,62,54.72,47,77,54.72,-24,12,2024-11-08 12:00:00
2024-11-08,2024-11-08,FCR,1,NEGPOS_16_20,91.4,72,91.4,20,93,195.12,-65,25,91.4,-22,486,7.6,145,564,91.4,-19,110,91.4,-63,14,91.4,-14,62,91.4,46,77,91.4,-28,16,2024-11-08 16:00:00
2024-11-08,2024-11-08,FCR,1,NEGPOS_20_24,40.5,72,40.5,19,93,174.6,-65,25,40.5,-24,486,35.6,145,564,40.5,34,110,40.5,-74,14,40.5,-14,62,40.5,3,77,40.5,-24,20,2024-11-08 20:00:00
2024-11-09,2024-11-09,FCR,1,NEGPOS_00_04,20,72,20,14,93,113.4,-65,25,19.1,-24,486,20,-10,564,19.1,200,110,20,-70,14,20,-14,62,20,-1,77,20,-30,0,2024-11-09 00:00:00
2024-11-09,2024-11-09,FCR,1,NEGPOS_04_08,48.4,72,48.4,33,93,110.75,-65,25,48.4,-24,486,48.4,43,564,48.4,80,110,48.4,-50,14,48.4,-13,62,48.4,26,77,48.4,-30,4,2024-11-09 04:00:00
2024-11-09,2024-11-09,FCR,1,NEGPOS_08_12,47.5,72,47.5,33,93,144.12,-65,25,47.5,-24,486,47.5,105,564,47.5,25,110,47.5,-50,14,47.5,-13,62,47.5,19,77,47.5,-30,8,2024-11-09 08:00:00
2024-11-09,2024-11-09,FCR,1,NEGPOS_12_16,47.64,72,47.64,26,93,136.84,-65,25,47.64,-24,486,47.64,124,564,47.64,23,110,47.64,-50,14,47.64,-13,62,47.64,9,77,47.64,-30,12,2024-11-09 12:00:00
2024-11-09,2024-11-09,FCR,1,NEGPOS_16_20,66.8,72,66.8,20,93,229.48,-65,25,66.8,-23,486,18.24,145,564,66.8,-6,110,66.8,-68,14,66.8,-14,62,66.8,47,77,66.8,-33,16,2024-11-09 16:00:00
2024-11-09,2024-11-09,FCR,1,NEGPOS_20_24,29.2,72,29.2,2,93,204.2,-65,25,29.2,-24,486,29.2,134,564,29.2,60,110,40,-68,14,29.2,-14,62,29.2,5,77,29.2,-30,20,2024-11-09 20:00:00
2024-11-10,2024-11-10,FCR,1,NEGPOS_00_04,29.4,72,29.4,29,93,99.72,-65,25,17.21,-24,486,29.4,-19,564,17.21,200,110,40,-77,14,29.4,-14,62,29.4,-8,77,29.4,-22,0,2024-11-10 00:00:00
2024-11-10,2024-11-10,FCR,1,NEGPOS_04_08,55.2,72,55.2,34,93,95.68,-65,25,54.99,-23,486,55.2,-77,564,54.99,199,110,55.2,-57,14,55.2,-14,62,55.2,25,77,55.2,-22,4,2024-11-10 04:00:00
2024-11-10,2024-11-10,FCR,1,NEGPOS_08_12,55.6,72,55.6,42,93,104.64,-65,25,55.6,-23,486,55.6,-8,564,55.6,156,110,55.6,-68,14,55.6,-14,62,55.6,2,77,55.6,-22,8,2024-11-10 08:00:00
2024-11-10,2024-11-10,FCR,1,NEGPOS_12_16,54,72,54,34,93,111.52,-65,25,54,-23,486,54,6,564,54,152,110,54,-68,14,54,-14,62,54,0,77,54,-22,12,2024-11-10 12:00:00
2024-11-10,2024-11-10,FCR,1,NEGPOS_16_20,40,72,40,16,93,129.6,-43,25,40,-24,486,26.6,145,564,40,18,110,40,-77,14,40,-14,62,40,1,77,40,-22,16,2024-11-10 16:00:00
2024-11-10,2024-11-10,FCR,1,NEGPOS_20_24,28.6,72,28.6,21,93,112.88,-65,25,28.6,-24,486,28.6,75,564,28.6,94,110,40,-77,14,28.6,-14,62,28.6,12,77,28.6,-22,20,2024-11-10 20:00:00
2024-11-11,2024-11-11,FCR,1,NEGPOS_00_04,60,72,60,37,93,109.4,-65,25,60,-23,486,60,-44,564,60,167,110,60,-67,14,60,-13,62,60,26,77,60,-18,0,2024-11-11 00:00:00
2024-11-11,2024-11-11,FCR,1,NEGPOS_04_08,70.08,72,70.08,31,93,109.72,-65,25,70.08,-23,486,70.08,-7,564,70.08,107,110,70.08,-49,14,70.08,-14,62,70.08,43,77,70.08,-23,4,2024-11-11 04:00:00
2024-11-11,2024-11-11,FCR,1,NEGPOS_08_12,44.99,72,44.99,11,93,107.21,-65,25,44.99,-24,486,44.99,-15,564,44.99,90,110,44.99,-60,14,44.99,-14,62,44.99,100,77,44.99,-23,8,2024-11-11 08:00:00
2024-11-11,2024-11-11,FCR,1,NEGPOS_12_16,53.16,72,53.16,47,93,99.76,-65,25,53.16,-24,486,53.16,-83,564,53.16,117,110,53.16,-55,14,53.16,-14,62,47.33,100,77,53.16,-23,12,2024-11-11 12:00:00
2024-11-11,2024-11-11,FCR,1,NEGPOS_16_20,57.7,72,57.7,21,93,156,-65,25,57.7,-23,486,57.7,67,564,57.7,88,110,57.7,-76,14,57.7,-14,62,57.7,27,77,57.7,-25,16,2024-11-11 16:00:00
2024-11-11,2024-11-11,FCR,1,NEGPOS_20_24,49.12,72,49.12,20,93,144.24,-65,25,49.12,-24,486,49.12,-10,564,49.12,126,110,49.12,-75,14,49.12,-14,62,49.12,61,77,49.12,-19,20,2024-11-11 20:00:00
2024-11-12,2024-11-12,FCR,1,NEGPOS_00_04,31.68,72,31.68,17,93,87.96,-63,25,31.68,-24,486,31.68,-26,564,31.68,176,110,40,-76,14,31.68,-13,62,31.68,33,77,31.68,-24,0,2024-11-12 00:00:00
2024-11-12,2024-11-12,FCR,1,NEGPOS_04_08,72.47,72,72.47,29,93,72.47,-51,25,72.47,-23,486,72.47,-47,564,72.47,112,110,72.47,-58,14,72.47,-14,62,72.47,76,77,72.47,-24,4,2024-11-12 04:00:00
2024-11-12,2024-11-12,FCR,1,NEGPOS_08_12,50.08,72,50.08,3,93,93.1,-65,25,50.08,-24,486,50.08,22,564,50.08,146,110,50.08,-69,14,50.08,-14,62,50.08,39,77,50.08,-38,8,2024-11-12 08:00:00
2024-11-12,2024-11-12,FCR,1,NEGPOS_12_16,46,72,46,18,93,95.44,-64,25,46,-24,486,46,13,564,46,105,110,80,-77,14,46,-14,62,46,67,77,46,-24,12,2024-11-12 12:00:00
2024-11-12,2024-11-12,FCR,1,NEGPOS_16_20,72.44,72,72.44,20,93,125.6,-41,25,72.44,-23,486,72.44,145,564,72.44,2,110,80,-77,14,72.44,-14,62,72.44,21,77,72.44,-24,16,2024-11-12 16:00:00
2024-11-12,2024-11-12,FCR,1,NEGPOS_20_24,38.5,72,38.5,17,93,117.36,-63,25,38.5,-24,486,38.5,26,564,38.5,146,110,60,-77,14,38.5,-14,62,38.5,13,77,38.5,-24,20,2024-11-12 20:00:00
2024-11-13,2024-11-13,FCR,1,NEGPOS_00_04,40,72,40,10,93,87.96,-63,25,40,-24,486,40,-4,564,40,168,110,40,-70,14,40,-13,62,40,23,77,40,-27,0,2024-11-13 00:00:00
2024-11-13,2024-11-13,FCR,1,NEGPOS_04_08,58.88,72,58.88,12,93,58.88,-63,25,58.88,-23,486,58.88,125,564,58.88,11,110,58.88,-50,14,58.88,-14,62,58.88,29,77,58.88,-27,4,2024-11-13 04:00:00
2024-11-13,2024-11-13,FCR,1,NEGPOS_08_12,56.32,72,56.32,17,93,66.6,-64,25,56.32,-23,486,28.72,145,564,56.32,-6,110,56.32,-63,14,56.32,-14,62,56.32,35,77,56.32,-27,8,2024-11-13 08:00:00
2024-11-13,2024-11-13,FCR,1,NEGPOS_12_16,50.7,72,50.7,6,93,89.48,-64,25,50.7,-24,486,26.44,145,564,50.7,-12,110,50.7,-61,14,50.7,-13,62,50.7,50,77,50.7,-27,12,2024-11-13 12:00:00
2024-11-13,2024-11-13,FCR,1,NEGPOS_16_20,170.9,72,170.9,17,93,170.9,-36,25,170.9,-22,486,6.72,145,564,170.9,-68,110,170.9,-68,14,170.9,-7,62,170.9,59,77,170.9,-20,16,2024-11-13 16:00:00
2024-11-13,2024-11-13,FCR,1,NEGPOS_20_24,39.7,72,39.7,15,93,100.12,-65,25,39.7,-24,486,37.8,145,564,39.7,50,110,50,-77,14,39.7,-14,62,39.7,-3,77,39.7,-27,20,2024-11-13 20:00:00
2024-11-14,2024-11-14,FCR,1,NEGPOS_00_04,30.03,72,30.03,17,93,69.28,-65,25,30.03,-24,486,30.03,31,564,30.03,156,110,30.03,-77,14,30.03,-14,62,30.03,1,77,30.03,-25,0,2024-11-14 00:00:00
2024-11-14,2024-11-14,FCR,1,NEGPOS_04_08,45.24,72,45.24,8,93,75.76,-65,25,45.24,-24,486,36.2,145,564,45.24,17,110,45.24,-57,14,45.24,-14,62,45.24,15,77,45.24,-25,4,2024-11-14 04:00:00
2024-11-14,2024-11-14,FCR,1,NEGPOS_08_12,69.23,72,69.23,50,93,88.29,-65,25,69.23,-23,486,6.56,145,564,69.23,-67,110,69.23,-59,14,69.23,-14,62,69.23,67,77,69.23,-28,8,2024-11-14 08:00:00
2024-11-14,2024-11-14,FCR,1,NEGPOS_12_16,34.25,72,34.25,15,93,83.91,-65,25,34.25,-24,486,10.76,145,564,34.25,9,110,34.25,-68,14,34.25,-14,62,34.25,27,77,34.25,-25,12,2024-11-14 12:00:00
2024-11-14,2024-11-14,FCR,1,NEGPOS_16_20,170,72,170,24,93,170,-20,25,170,-22,486,7.56,145,564,170,-53,110,170,-64,14,170,-7,62,170,19,77,170,-22,16,2024-11-14 16:00:00
2024-11-14,2024-11-14,FCR,1,NEGPOS_20_24,29.16,72,29.16,17,93,117.73,-65,25,29.16,-24,486,20.16,145,564,29.16,51,110,40,-75,14,29.16,-14,62,29.16,-13,77,29.16,-22,20,2024-11-14 20:00:00
2024-11-15,2024-11-15,FCR,1,NEGPOS_00_04,24.21,72,24.21,-47,93,107.62,-65,25,24.21,-24,486,24.21,96,564,24.21,136,110,24.21,-61,14,24.21,-14,62,24.21,-10,77,24.21,-11,0,2024-11-15 00:00:00
2024-11-15,2024-11-15,FCR,1,NEGPOS_04_08,38,72,38,-50,93,110.08,-65,25,38,-24,486,35.56,145,564,38,67,110,38,-61,14,38,-14,62,38,13,77,38,-11,4,2024-11-15 04:00:00
2024-11-15,2024-11-15,FCR,1,NEGPOS_08_12,54.7,72,54.7,-7,93,54.7,-65,25,54.7,-23,486,4.44,145,564,54.7,-41,110,54.7,-53,14,54.7,-14,62,54.7,69,77,54.7,-11,8,2024-11-15 08:00:00
2024-11-15,2024-11-15,FCR,1,NEGPOS_12_16,29.02,72,29.02,-31,93,43.9,-65,25,29.02,-24,486,5.8,145,564,29.02,42,110,29.02,-61,14,29.02,-14,62,29.02,21,77,29.02,-13,12,2024-11-15 12:00:00
2024-11-15,2024-11-15,FCR,1,NEGPOS_16_20,107.07,72,107.07,-6,93,107.07,-47,25,107.07,-23,486,5.56,145,564,107.07,-97,110,107.07,-39,14,107.07,-7,62,107.07,85,77,107.07,-11,16,2024-11-15 16:00:00
2024-11-15,2024-11-15,FCR,1,NEGPOS_20_24,28.92,72,28.92,-37,93,92.19,-65,25,28.92,-24,486,10.96,145,564,28.92,73,110,28.92,-61,14,28.92,-14,62,28.92,-6,77,28.92,-11,20,2024-11-15 20:00:00
2024-11-16,2024-11-16,FCR,1,NEGPOS_00_04,22.12,72,22.12,25,93,135.2,-65,25,22.12,-24,486,22.12,26,564,22.12,144,110,22.12,-61,14,22.12,-14,62,22.12,-11,77,22.12,-20,0,2024-11-16 00:00:00
2024-11-16,2024-11-16,FCR,1,NEGPOS_04_08,30,72,30,31,93,134.4,-65,25,30,-24,486,30,25,564,30,137,110,30,-61,14,30,-14,62,30,-9,77,30,-20,4,2024-11-16 04:00:00
2024-11-16,2024-11-16,FCR,1,NEGPOS_08_12,34.44,72,34.44,31,93,130.4,-65,25,34.44,-24,486,34.44,134,564,34.44,23,110,34.44,-61,14,34.44,-14,62,34.44,-4,77,34.44,-20,8,2024-11-16 08:00:00
2024-11-16,2024-11-16,FCR,1,NEGPOS_12_16,35.04,72,35.04,26,93,125.6,-65,25,35.04,-24,486,35.04,62,564,35.04,88,110,35.04,-61,14,35.04,-14,62,35.04,8,77,35.04,-20,12,2024-11-16 12:00:00
2024-11-16,2024-11-16,FCR,1,NEGPOS_16_20,38.7,72,38.7,15,93,130.4,-65,25,38.7,-24,486,6.4,145,564,38.7,-40,110,38.7,-64,14,38.7,-14,62,38.7,67,77,38.7,-20,16,2024-11-16 16:00:00
2024-11-16,2024-11-16,FCR,1,NEGPOS_20_24,27,72,27,27,93,144,-65,25,27,-24,486,27,111,564,27,52,110,27,-64,14,27,-14,62,27,-3,77,27,-20,20,2024-11-16 20:00:00
2024-11-17,2024-11-17,FCR,1,NEGPOS_00_04,22.04,72,22.04,40,93,220.8,-65,25,22.04,-22,486,11,145,564,22.04,7,110,22.04,-61,14,22.04,-14,62,22.04,-10,77,22.04,-20,0,2024-11-17 00:00:00
2024-11-17,2024-11-17,FCR,1,NEGPOS_04_08,21,72,21,26,93,180.8,-65,25,21,-22,486,11,145,564,21,32,110,21,-61,14,21,-14,62,21,-21,77,21,-20,4,2024-11-17 04:00:00
2024-11-17,2024-11-17,FCR,1,NEGPOS_08_12,71.7,72,71.7,38,93,168.8,-65,25,71.7,-21,486,71.7,-2,564,71.7,131,110,71.7,-50,14,71.7,-14,62,71.7,3,77,71.7,-20,8,2024-11-17 08:00:00
2024-11-17,2024-11-17,FCR,1,NEGPOS_12_16,39.44,72,39.44,26,93,172.8,-65,25,39.44,-22,486,39.44,88,564,39.44,72,110,39.44,-60,14,39.44,-13,62,39.44,-6,77,39.44,-20,12,2024-11-17 12:00:00
2024-11-17,2024-11-17,FCR,1,NEGPOS_16_20,39,72,39,15,93,380.8,-65,25,39,-22,486,39,75,564,39,19,110,39,-64,14,39,-14,62,39,76,77,39,-20,16,2024-11-17 16:00:00
2024-11-17,2024-11-17,FCR,1,NEGPOS_20_24,40,72,40,10,93,309.6,-65,25,40,-19,486,40,104,564,40,52,110,40,-50,14,40,-14,62,40,11,77,40,-23,20,2024-11-17 20:00:00
2024-11-18,2024-11-18,FCR,1,NEGPOS_00_04,44.5,72,44.5,6,93,197.96,-65,25,44.5,-19,486,10.96,145,564,44.5,25,110,44.5,-68,14,44.5,-13,62,44.5,7,77,44.5,-18,0,2024-11-18 00:00:00
2024-11-18,2024-11-18,FCR,1,NEGPOS_04_08,72.8,72,72.8,44,93,155.6,-65,25,72.8,-23,486,72.8,78,564,72.8,34,110,72.8,-57,14,72.8,-14,62,72.8,21,77,72.8,-18,4,2024-11-18 04:00:00
2024-11-18,2024-11-18,FCR,1,NEGPOS_08_12,35.74,72,35.74,22,93,140.16,-65,25,35.74,-24,486,34.44,145,564,35.74,-44,110,35.74,-69,14,35.74,-14,62,35.74,67,77,35.74,-18,8,2024-11-18 08:00:00
2024-11-18,2024-11-18,FCR,1,NEGPOS_12_16,37.18,72,37.18,39,93,136.8,-65,25,37.18,-24,486,37.18,112,564,37.18,-36,110,37.18,-66,14,37.18,-14,62,37.18,72,77,37.18,-18,12,2024-11-18 12:00:00
2024-11-18,2024-11-18,FCR,1,NEGPOS_16_20,59.99,72,59.99,51,93,184,-65,25,59.99,-23,486,8.44,145,564,59.99,-64,110,59.99,-73,14,59.99,-14,62,59.99,61,77,59.99,-18,16,2024-11-18 16:00:00
2024-11-18,2024-11-18,FCR,1,NEGPOS_20_24,36.64,72,36.64,38,93,184,-65,25,36.64,-24,486,36.64,18,564,36.64,107,110,40,-73,14,36.64,-14,62,36.64,31,77,36.64,-18,20,2024-11-18 20:00:00
2024-11-19,2024-11-19,FCR,1,NEGPOS_00_04,40,72,40,21,93,197.96,-65,25,40,-19,486,40,72,564,40,82,110,40,-65,14,40,-13,62,40,7,77,40,-20,0,2024-11-19 00:00:00
2024-11-19,2024-11-19,FCR,1,NEGPOS_04_08,36.12,72,36.12,-3,93,148.4,-65,25,36.12,-24,486,36.12,125,564,36.12,66,110,36.12,-65,14,36.12,-14,62,36.12,0,77,36.12,-20,4,2024-11-19 04:00:00
2024-11-19,2024-11-19,FCR,1,NEGPOS_08_12,55.2,72,55.2,13,93,189.6,-65,25,55.2,-23,486,55.2,-5,564,55.2,72,110,55.2,-54,14,55.2,-14,62,55.2,96,77,55.2,-20,8,2024-11-19 08:00:00
2024-11-19,2024-11-19,FCR,1,NEGPOS_12_16,50.35,72,50.35,30,93,139.8,-65,25,50.35,-24,486,50.35,-40,564,50.35,101,110,50.35,-54,14,50.35,-14,62,50.35,86,77,50.35,-20,12,2024-11-19 12:00:00
2024-11-19,2024-11-19,FCR,1,NEGPOS_16_20,61,72,61,10,93,189.6,-65,25,61,-23,486,61,99,564,61,-33,110,61,-54,14,61,-14,62,40.72,100,77,61,-20,16,2024-11-19 16:00:00
2024-11-19,2024-11-19,FCR,1,NEGPOS_20_24,39.36,72,39.36,28,93,189.6,-65,25,39.36,-24,486,39.36,37,564,39.36,120,110,39.36,-65,14,39.36,-14,62,39.36,3,77,39.36,-20,20,2024-11-19 20:00:00
2024-11-20,2024-11-20,FCR,1,NEGPOS_00_04,35.16,72,35.16,-10,93,145.36,-65,25,35.16,-24,486,35.16,127,564,35.16,83,110,40,-72,14,35.16,-13,62,35.16,-7,77,35.16,-19,0,2024-11-20 00:00:00
2024-11-20,2024-11-20,FCR,1,NEGPOS_04_08,68.64,72,68.64,0,93,137.48,-65,25,68.64,-23,486,68.64,22,564,68.64,67,110,68.64,-61,14,68.64,-14,62,68.64,93,77,68.64,-19,4,2024-11-20 04:00:00
2024-11-20,2024-11-20,FCR,1,NEGPOS_08_12,40.77,72,40.77,16,93,135.84,-65,25,40.77,-24,486,39.72,145,564,40.77,-20,110,40.77,-72,14,40.77,-14,62,40.77,53,77,40.77,-19,8,2024-11-20 08:00:00
2024-11-20,2024-11-20,FCR,1,NEGPOS_12_16,43.55,72,43.55,13,93,137.04,-65,25,43.55,-24,486,43.55,86,564,43.55,11,110,43.55,-72,14,43.55,-14,62,43.55,84,77,43.55,-19,12,2024-11-20 12:00:00
2024-11-20,2024-11-20,FCR,1,NEGPOS_16_20,78,72,78,18,93,151.28,-65,25,78,-23,486,10,145,564,78,-70,110,78,-72,14,78,-14,62,74.79,100,77,78,-19,16,2024-11-20 16:00:00
2024-11-20,2024-11-20,FCR,1,NEGPOS_20_24,35.49,72,35.49,-10,93,152.72,-65,25,35.49,-24,486,35.49,104,564,35.49,93,110,35.49,-73,14,35.49,-12,62,35.49,6,77,35.49,-19,20,2024-11-20 20:00:00
2024-11-21,2024-11-21,FCR,1,NEGPOS_00_04,51.48,72,51.48,5,93,133.16,-65,25,51.48,-24,486,51.48,-29,564,51.48,183,110,51.48,-49,14,51.48,-13,62,51.48,8,77,51.48,-16,0,2024-11-21 00:00:00
2024-11-21,2024-11-21,FCR,1,NEGPOS_04_08,65,72,65,21,93,132.96,-65,25,65,-23,486,65,30,564,65,93,110,65,-50,14,65,-14,62,65,24,77,65,-16,4,2024-11-21 04:00:00
2024-11-21,2024-11-21,FCR,1,NEGPOS_08_12,37.38,72,37.38,20,93,132.72,-65,25,37.38,-24,486,32.66,145,564,37.38,-14,110,37.38,-66,14,37.38,-14,62,37.38,40,77,37.38,-22,8,2024-11-21 08:00:00
2024-11-21,2024-11-21,FCR,1,NEGPOS_12_16,38,72,38,20,93,134.04,-65,25,38,-24,486,35.73,145,564,38,-11,110,38,-63,14,38,-14,62,38,32,77,38,-20,12,2024-11-21 12:00:00
2024-11-21,2024-11-21,FCR,1,NEGPOS_16_20,60,72,60,36,93,147.16,-65,25,60,-23,486,7.08,145,564,60,-63,110,60,-50,14,60,-14,62,60,50,77,60,-16,16,2024-11-21 16:00:00
2024-11-21,2024-11-21,FCR,1,NEGPOS_20_24,24,72,24,-4,93,148.52,-65,25,24,-24,486,24,126,564,24,68,110,24,-60,14,24,-14,62,24,-11,77,24,-16,20,2024-11-21 20:00:00
2024-11-22,2024-11-22,FCR,1,NEGPOS_00_04,44.24,72,44.24,10,93,214.8,-63,25,35.38,-24,486,44.24,-25,564,35.38,200,110,44.24,-66,14,44.24,-14,62,44.24,-2,77,44.24,-16,0,2024-11-22 00:00:00
2024-11-22,2024-11-22,FCR,1,NEGPOS_04_08,58.16,72,58.16,26,93,135.64,-63,25,58.16,-24,486,58.16,16,564,58.16,112,110,58.16,-61,14,58.16,-14,62,58.16,25,77,58.16,-17,4,2024-11-22 04:00:00
2024-11-22,2024-11-22,FCR,1,NEGPOS_08_12,38,72,38,20,93,187.4,-63,25,38,-24,486,22.72,145,564,38,8,110,38,-71,14,38,-14,62,38,16,77,38,-17,8,2024-11-22 08:00:00
2024-11-22,2024-11-22,FCR,1,NEGPOS_12_16,40,72,40,22,93,185.76,-63,25,40,-24,486,40,112,564,40,43,110,40,-58,14,40,-14,62,40,0,77,40,-18,12,2024-11-22 12:00:00
2024-11-22,2024-11-22,FCR,1,NEGPOS_16_20,50,72,50,29,93,200,-41,25,50,-24,486,6.36,145,564,50,-61,110,50,-66,14,50,-14,62,50,49,77,50,-17,16,2024-11-22 16:00:00
2024-11-22,2024-11-22,FCR,1,NEGPOS_20_24,21.3,72,21.3,4,93,213.2,-63,25,21.3,-24,486,11,145,564,21.3,67,110,21.3,-76,14,21.3,-14,62,21.3,-22,77,21.3,-17,20,2024-11-22 20:00:00
2024-11-23,2024-11-23,FCR,1,NEGPOS_00_04,37.72,72,37.72,8,93,139.88,-65,25,37.72,-24,486,37.72,19,564,37.72,175,110,37.72,-73,14,37.72,-13,62,37.72,-6,77,37.72,-21,0,2024-11-23 00:00:00
2024-11-23,2024-11-23,FCR,1,NEGPOS_04_08,54,72,54,16,93,140.16,-65,25,54,-23,486,54,-35,564,54,192,110,54,-49,14,54,-14,62,54,4,77,54,-26,4,2024-11-23 04:00:00
2024-11-23,2024-11-23,FCR,1,NEGPOS_08_12,45.24,72,45.24,18,93,145.8,-65,25,45.24,-24,486,45.24,25,564,45.24,134,110,45.24,-43,14,45.24,-14,62,45.24,-5,77,45.24,-26,8,2024-11-23 08:00:00
2024-11-23,2024-11-23,FCR,1,NEGPOS_12_16,46.52,72,46.52,17,93,134.12,-65,25,46.52,-24,486,46.52,14,564,46.52,135,110,46.52,-36,14,46.52,-14,62,46.52,-6,77,46.52,-21,12,2024-11-23 12:00:00
2024-11-23,2024-11-23,FCR,1,NEGPOS_16_20,42.46,72,42.46,15,93,176.48,-65,25,42.46,-24,486,42.46,14,564,42.46,79,110,42.46,-53,14,42.46,-14,62,42.46,71,77,42.46,-23,16,2024-11-23 16:00:00
2024-11-23,2024-11-23,FCR,1,NEGPOS_20_24,37.2,72,37.2,13,93,163.88,-65,25,37.2,-24,486,37.2,123,564,37.2,55,110,37.2,-63,14,37.2,-14,62,37.2,-2,77,37.2,-23,20,2024-11-23 20:00:00
2024-11-24,2024-11-24,FCR,1,NEGPOS_00_04,43.25,72,43.25,9,93,176.64,-65,25,43.25,-22,486,5.6,145,564,43.25,11,110,43.25,-53,14,43.25,-13,62,43.25,11,77,43.25,-23,0,2024-11-24 00:00:00
2024-11-24,2024-11-24,FCR,1,NEGPOS_04_08,32.41,72,32.41,3,93,163.68,-65,25,32.41,-22,486,7,145,564,32.41,42,110,32.41,-54,14,32.41,-14,62,32.41,-9,77,32.41,-26,4,2024-11-24 04:00:00
2024-11-24,2024-11-24,FCR,1,NEGPOS_08_12,38.38,72,38.38,18,93,162.64,-65,25,38.38,-22,486,12.64,145,564,38.38,22,110,38.38,-54,14,38.38,-14,62,38.38,-4,77,38.38,-26,8,2024-11-24 08:00:00
2024-11-24,2024-11-24,FCR,1,NEGPOS_12_16,34.75,72,34.75,4,93,158.36,-65,25,34.75,-22,486,5.84,145,564,34.75,44,110,34.75,-57,14,34.75,-14,62,34.75,-12,77,34.75,-23,12,2024-11-24 12:00:00
2024-11-24,2024-11-24,FCR,1,NEGPOS_16_20,42.98,72,42.98,15,93,174.04,-65,25,42.98,-24,486,42.98,131,564,42.98,11,110,42.98,-65,14,42.98,-14,62,42.98,34,77,42.98,-23,16,2024-11-24 16:00:00
